date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses
2016-06-07,18947.1685412,114,18208400.0,0.002023,48058.0,null,2974.251709,100,
2016-06-08,24048.0986088,180,18425300.0,0.002047,40244.0,null,3984.340796,152,
2016-06-09,43756.535765,185,17704500.0,0.001967,69457.0,null,5286.588429,161,
2016-06-10,35386.6234476,192,16722400.0,0.001858,36825.0,null,4551.176222,167,
2016-06-11,5905.77864392,164,16991200.0,0.001888,13460.0,null,1893.871235,160,
2016-06-12,53546.9840768,252,17803600.0,0.001978,74584.0,null,6452.738463,182,
2016-06-13,29992.2470268,201,18838900.0,0.002093,126549.0,null,4378.276072,171,
2016-06-14,62234.8944931,274,19971400.0,0.002219,190254.0,null,8492.253192,185,
2016-06-15,40713.2053595,187,21384700.0,0.002376,89352.0,null,4691.304925,156,
2016-06-16,51772.910011,232,21927200.0,0.002436,93485.0,null,4868.26773,200,
2016-06-17,50352.1693064,216,24274200.0,0.002697,176445.0,null,5335.484899,172,
2016-06-18,87775.7591883,267,23156400.0,0.002573,216735.0,null,8920.781429,202,
2016-06-19,326072.282727,651,27365600.0,0.003041,2144130.0,null,25494.275876,355,
2016-06-20,580479.487551,526,44596400.0,0.004955,2068320.0,null,23488.596486,292,
2016-06-21,663568.888176,595,50700100.0,0.005633,1400580.0,null,32854.672573,251,
2016-06-22,387496.427994,498,39707300.0,0.004412,708990.0,null,22198.553407,267,
2016-06-23,251480.67556,450,37217300.0,0.004135,661495.0,null,17296.845527,264,
2016-06-24,393973.147746,491,46628200.0,0.005181,1781030.0,null,21800.291311,258,
2016-06-25,777268.0393,708,68521300.0,0.007613,1985250.0,null,27917.670633,336,
2016-06-26,302084.292331,481,66539200.0,0.007393,919578.0,null,13744.220564,280,
2016-06-27,501626.760285,582,61321900.0,0.006814,3121330.0,null,20400.151064,318,
2016-06-28,3242455.26331,1678,103728000.0,0.011525,9830870.0,null,76524.034062,560,
2016-06-29,1498456.77848,914,112803000.0,0.012534,6424080.0,null,33282.536861,416,
2016-06-30,872892.113019,789,93721500.0,0.010413,4287380.0,null,26684.43736,373,
2016-07-01,1892869.25599,888,111615000.0,0.012402,3648490.0,null,32640.339619,339,
2016-07-02,636245.59853,530,94204800.0,0.010467,1213810.0,null,17717.669344,260,
2016-07-03,2944113.91268,540,94844700.0,0.010538,1352360.0,null,19158.739968,287,
2016-07-04,872684.544084,577,96841800.0,0.01076,1053260.0,null,20855.582496,298,
2016-07-05,900750.855233,666,97650000.0,0.01085,1359130.0,null,25373.968968,252,
2016-07-06,516519.922806,496,85150500.0,0.009461,806001.0,null,14364.568696,320,
2016-07-07,872453.881363,596,84109800.0,0.009346,2017560.0,null,23403.425878,303,
2016-07-08,363439.932351,490,69275900.0,0.007697,1307980.0,null,14604.515161,302,
2016-07-09,357073.556299,391,73583800.0,0.008176,403571.0,null,10326.423733,290,
2016-07-10,200484.525566,358,72338200.0,0.008038,350326.0,null,8534.810685,271,
2016-07-11,347475.739033,430,73382400.0,0.008154,465964.0,null,12069.717802,295,
2016-07-12,351320.955716,533,73117100.0,0.008124,1668430.0,null,15044.822397,289,
2016-07-13,394684.1385,426,83638400.0,0.009293,653997.0,null,9778.981719,299,
2016-07-14,519654.538427,480,78243100.0,0.008694,894330.0,null,15329.929681,289,
2016-07-15,266985.072693,388,72828300.0,0.008092,458812.0,null,11557.288508,247,
2016-07-16,121180.065791,290,73032200.0,0.008115,301630.0,null,6323.509557,225,
2016-07-17,253888.742801,304,71140300.0,0.007904,352705.0,null,8847.214685,222,
2016-07-18,119309.268746,280,69302900.0,0.0077,196177.0,null,5829.252748,225,
2016-07-19,381057.944833,399,68000700.0,0.007556,775842.0,null,16086.13105,256,
2016-07-20,301922.622798,313,60800600.0,0.006756,404954.0,null,7888.717497,259,
2016-07-21,351866.988257,342,64930600.0,0.007215,345004.0,null,11086.254714,228,
2016-07-22,279772.848218,398,61584000.0,0.006843,469661.0,null,13840.716281,237,
2016-07-23,118357.851702,289,60675500.0,0.006742,651708.0,null,6891.575527,223,
2016-07-24,806613.288035,212,65035800.0,0.007226,227133.0,null,4203.603794,166,
2016-07-25,94689.8983626,320,61739600.0,0.00686,191396.0,null,5593.122974,253,
2016-07-26,243582.27457,370,62637000.0,0.00696,437248.0,null,9176.53354,263,
2016-07-27,185806.320347,296,59122000.0,0.006569,304369.0,null,6005.966311,263,
2016-07-28,95792.228575,302,59639600.0,0.006627,132462.0,null,5201.015654,255,
2016-07-29,73358.7757532,298,59642700.0,0.006627,65604.0,null,4591.295494,266,
2016-07-30,41644.1081958,260,59304900.0,0.006589,87991.0,null,3323.17636,241,
2016-07-31,132656.134399,360,60650100.0,0.006739,141660.0,null,4712.51869,269,
2016-08-01,133974.473786,349,59935500.0,0.006659,228840.0,null,7935.394368,276,
2016-08-02,349071.812814,436,56505200.0,0.006278,730517.0,null,13730.911148,300,
2016-08-03,306299.632616,409,45354300.0,0.005039,450543.0,null,11922.754139,303,
2016-08-04,104458.132344,340,46362300.0,0.005151,371559.0,null,6826.610437,267,
2016-08-05,80644.0674871,234,47682700.0,0.005298,116694.0,null,5287.918389,213,
2016-08-06,114678.739914,217,47550300.0,0.005283,181672.0,null,4651.546592,180,
2016-08-07,198618.454147,384,47930600.0,0.005326,246072.0,null,8496.190839,282,
2016-08-08,62307.6392696,342,45039100.0,0.005004,123853.0,null,5115.98778,271,
2016-08-09,132227.062925,375,45057700.0,0.005006,627845.0,null,8534.148158,256,
2016-08-10,107437.384921,335,48959600.0,0.00544,339475.0,null,7290.912908,259,
2016-08-11,72975.5372028,284,49947700.0,0.00555,130541.0,null,4002.370238,233,
2016-08-12,135266.738847,333,51100000.0,0.005678,782251.0,null,7735.208002,229,
2016-08-13,218518.897443,338,60806800.0,0.006756,321962.0,null,6737.222009,277,
2016-08-14,100431.278513,263,59133000.0,0.00657,297574.0,null,7222.200512,184,
2016-08-15,114884.026197,395,58406800.0,0.00649,172606.0,null,6220.260252,274,
2016-08-16,62368.9846526,266,56531000.0,0.006281,144676.0,null,4774.62427,226,
2016-08-17,49727.3201339,254,55927500.0,0.006214,77010.0,null,3786.776859,226,
2016-08-18,69244.9744104,288,56279200.0,0.006253,155516.0,null,4479.41802,262,
2016-08-19,164498.415753,337,57736600.0,0.006415,159428.0,null,7063.025794,278,
2016-08-20,54891.2526316,342,61519400.0,0.006835,104600.0,null,4517.27259,293,
2016-08-21,289990.140564,321,58457900.0,0.006495,85870.0,null,6019.643332,293,
2016-08-22,63149.5999131,335,56980200.0,0.006331,111892.0,null,4257.28824,292,
2016-08-23,118456.118664,313,55667600.0,0.006185,195676.0,null,4844.287882,279,
2016-08-24,22294.8688389,296,50575500.0,0.00562,68332.0,null,3288.287397,276,
2016-08-25,98921.8189946,342,51825000.0,0.005758,132621.0,null,6587.282675,296,
2016-08-26,112346.676374,322,52973900.0,0.005886,93546.0,null,5269.020971,289,
2016-08-27,229287.116335,394,52722200.0,0.005858,170161.0,null,9827.759731,291,
2016-08-28,91653.1690926,334,51394100.0,0.00571,240770.0,null,7785.210299,276,
2016-08-29,97122.7107827,351,53338500.0,0.005927,118219.0,null,6668.503416,289,
2016-08-30,174261.536653,335,52675100.0,0.005853,95943.0,null,6108.105948,283,
2016-08-31,189174.310867,353,52810100.0,0.005868,159010.0,null,6675.946893,284,
2016-09-01,70125.9107232,357,51288500.0,0.005699,121379.0,null,5036.589508,302,
2016-09-02,93821.3469052,359,50281600.0,0.005587,69772.0,null,5646.702695,304,
2016-09-03,139932.255939,325,50250100.0,0.005583,91693.0,null,4367.087132,304,
2016-09-04,89158.2137699,323,51550600.0,0.005728,114152.0,null,5329.642958,289,
2016-09-05,160387.653695,314,50830400.0,0.005648,80711.0,null,4570.616445,298,
2016-09-06,95962.9488562,328,51523500.0,0.005725,151265.0,null,5736.889704,287,
2016-09-07,79058.6131847,330,51331200.0,0.005703,167523.0,null,5119.854798,290,
2016-09-08,30089.840575,331,51297800.0,0.0057,82533.0,null,3251.658449,299,
2016-09-09,129258.529221,385,50966800.0,0.005663,193607.0,null,8068.825781,313,
2016-09-10,70062.8023224,356,55030000.0,0.006114,122676.0,null,6596.239206,292,
2016-09-11,45299.35415,309,53082900.0,0.005898,53542.0,null,3582.210591,284,
2016-09-12,95348.1482013,300,51432500.0,0.005715,60043.0,null,4153.267123,287,
2016-09-13,43660.859374,343,51640500.0,0.005738,40218.0,null,3532.345349,295,
2016-09-14,87282.1017408,307,52607700.0,0.005845,38958.0,null,4089.369826,289,
2016-09-15,102630.12652,305,51249000.0,0.005694,95900.0,null,4464.737271,261,
2016-09-16,190961.248492,358,51053300.0,0.005673,178507.0,null,6348.830975,308,
2016-09-17,100405.205938,342,49493400.0,0.005499,88160.0,null,4870.080338,307,
2016-09-18,162325.056775,359,47579300.0,0.005287,106492.0,null,6029.157055,319,
2016-09-19,302110.198763,328,46391800.0,0.005155,59635.0,null,4391.188001,304,
2016-09-20,32006.2735607,319,46437700.0,0.00516,44593.0,null,2941.088747,300,
2016-09-21,44517.2750292,323,46901600.0,0.005211,89011.0,null,3758.800566,316,
2016-09-22,62605.9803776,333,48745100.0,0.005416,56257.0,null,3212.460392,309,
2016-09-23,86700.4306638,356,47672200.0,0.005297,40640.0,null,3214.166765,328,
2016-09-24,272184.45063,386,47255500.0,0.005251,16142.0,null,5302.493384,347,
2016-09-25,70018.8307984,346,46503600.0,0.005167,46872.0,null,4452.908906,333,
2016-09-26,52152.8289678,376,45941800.0,0.005105,78480.0,null,4889.610848,328,
2016-09-27,170908.279146,446,44884500.0,0.004987,240493.0,null,9614.894494,340,
2016-09-28,65465.3812026,358,40925600.0,0.004547,132509.0,null,4330.845548,316,
2016-09-29,761165.442618,489,41577300.0,0.00462,299521.0,null,12786.440133,347,
2016-09-30,77456.4883292,402,36431000.0,0.004048,185871.0,null,5861.414875,348,
2016-10-01,25836.4223841,339,39365200.0,0.004374,54594.0,null,3320.237701,320,
2016-10-02,28624.2491557,352,39926200.0,0.004436,23396.0,null,3387.376676,335,
2016-10-03,92277.8898346,383,39089800.0,0.004343,38939.0,null,4127.135479,341,
2016-10-04,87817.077354,372,38566500.0,0.004285,54405.0,null,4849.524286,335,
2016-10-05,56531.6948134,373,38300600.0,0.004256,31162.0,null,4639.274123,339,
2016-10-06,67301.521891,390,39145900.0,0.00435,26339.0,null,4638.6591,347,
2016-10-07,54239.599911,389,39583500.0,0.004398,127648.0,null,5972.886449,344,
2016-10-08,73742.8815346,387,36259700.0,0.004029,66933.0,null,4958.27633,354,
2016-10-09,24345.7691545,361,35577700.0,0.003953,34308.0,null,3446.064735,337,
2016-10-10,65793.8840948,403,34893000.0,0.003877,142522.0,null,7169.006518,323,
2016-10-11,136622.281789,504,31924700.0,0.003547,708261.0,null,13228.669707,351,
2016-10-12,82006.8151455,417,40909200.0,0.004545,168465.0,null,7576.474121,342,
2016-10-13,61371.2895911,364,36401900.0,0.004045,83166.0,null,4642.296338,340,
2016-10-14,71564.7931585,365,38012400.0,0.004224,112493.0,null,5048.002389,333,
2016-10-15,44665.9694724,354,38477600.0,0.004275,34639.0,null,3601.133268,338,
2016-10-16,41680.6022852,334,35906400.0,0.00399,13009.0,null,3392.024815,328,
2016-10-17,111411.52236,378,35897900.0,0.003989,86945.0,null,5764.144572,332,
2016-10-18,36334.4255571,360,34329500.0,0.003814,34164.0,null,3649.329276,348,
2016-10-19,37431.4199578,335,34877600.0,0.003875,40187.0,null,3604.285221,324,
2016-10-20,57283.4236335,351,34226700.0,0.003803,70155.0,null,4072.778722,322,
2016-10-21,25490.7196681,346,33721200.0,0.003747,42624.0,null,3299.091297,333,
2016-10-22,22184.6106978,320,33341100.0,0.003705,29359.0,null,3052.267504,308,
2016-10-23,25136.5223693,370,33724900.0,0.003747,56694.0,null,4736.87157,331,
2016-10-24,36541.9118872,354,33767100.0,0.003752,56939.0,null,3703.123937,341,
2016-10-25,57048.9160447,403,34907200.0,0.003879,103055.0,null,6029.278763,356,
2016-10-26,51354.9420891,322,35179000.0,0.003909,36509.0,null,3425.55583,318,
2016-10-27,94454.4437406,342,34285000.0,0.003809,48702.0,null,3230.987016,326,
2016-10-28,51970.7911055,398,35437200.0,0.003937,61909.0,null,5976.382019,335,
2016-10-29,74517.0261682,433,33694600.0,0.003744,113046.0,null,8617.694469,345,
2016-10-30,72040.3540311,348,31457000.0,0.003495,46940.0,null,3430.34587,325,
2016-10-31,25977.4281096,367,33461500.0,0.003718,41132.0,null,4588.344758,321,
2016-11-01,66155.3079207,397,32655200.0,0.003628,86034.0,null,7410.305565,340,
2016-11-02,33749.0137572,350,34460900.0,0.003829,31717.0,null,3529.480714,337,
2016-11-03,81104.7459529,350,33792300.0,0.003755,52800.0,null,4438.812987,322,
2016-11-04,10124.0842812,323,32988700.0,0.003665,16777.0,null,2566.705016,323,
2016-11-05,45520.4204388,450,33495300.0,0.003722,92488.0,null,5992.951967,403,
2016-11-06,41170.5739954,402,34962700.0,0.003885,61509.0,null,4893.423335,374,
2016-11-07,37240.1956381,379,33345400.0,0.003705,83387.0,null,3935.251772,354,
2016-11-08,91724.5238921,468,37239200.0,0.004138,125635.0,null,7167.91943,390,
2016-11-09,34158.3995375,361,37122200.0,0.004125,87389.0,null,4390.850013,348,
2016-11-10,65590.8630921,404,35306800.0,0.003923,95765.0,null,6207.940899,374,
2016-11-11,109065.208514,404,37547700.0,0.004172,498999.0,null,8884.377492,283,
2016-11-12,128337.772867,464,42747300.0,0.00475,197376.0,null,8930.432973,381,
2016-11-13,210305.005659,446,43211100.0,0.004801,121811.0,null,8234.782144,363,
2016-11-14,90585.815421,409,41318900.0,0.004591,169961.0,null,6112.839399,329,
2016-11-15,64626.3290907,397,38338400.0,0.00426,109164.0,null,6234.361622,342,
2016-11-16,90848.4051808,407,37720000.0,0.004191,125417.0,null,7432.681939,347,
2016-11-17,32610.035359,377,36039900.0,0.004004,98053.0,null,5117.672415,343,
2016-11-18,14003.8169489,356,36180400.0,0.00402,32246.0,null,3038.111658,351,
2016-11-19,62370.9008797,371,36066200.0,0.004007,25630.0,null,4117.034169,356,
2016-11-20,43370.5482533,401,35941600.0,0.003994,56805.0,null,3888.278791,355,
2016-11-21,8060.02557093,365,35739000.0,0.003971,10950.0,null,2865.125887,356,
2016-11-22,26982.4206492,388,35490300.0,0.003943,63397.0,null,4873.8925,349,
2016-11-23,38534.6593847,377,33837000.0,0.00376,22854.0,null,4248.376471,360,
2016-11-24,70675.0932139,387,33335300.0,0.003704,70388.0,null,5106.451597,360,
2016-11-25,23342.9529952,351,32443600.0,0.003605,27450.0,null,3091.543275,350,
2016-11-26,21206.6068644,375,32326100.0,0.003592,80513.0,null,3360.731877,357,
2016-11-27,23058.0107214,362,33243600.0,0.003694,50158.0,null,3418.017077,347,
2016-11-28,11162.4026623,371,33041200.0,0.003671,25164.0,null,3040.921541,346,
2016-11-29,20792.4782073,361,33727600.0,0.003748,26742.0,null,3771.464962,347,
2016-11-30,18102.6080882,369,33781300.0,0.003753,12622.0,null,3671.625,349,
2016-12-01,51938.2808965,432,33453400.0,0.003717,47370.0,null,5571.174177,356,
2016-12-02,82344.9230405,446,32719700.0,0.003636,112369.0,null,8205.290293,307,
2016-12-03,34247.3446353,314,31548200.0,0.003505,33408.0,null,3121.884175,298,
2016-12-04,12123.2783333,309,31048000.0,0.00345,14388.0,null,2564.986769,276,
2016-12-05,24901.1184822,297,32087800.0,0.003565,41901.0,null,3272.399012,245,
2016-12-06,79434.5404739,384,29798900.0,0.003311,114567.0,null,7154.046277,315,
2016-12-07,28874.2699017,293,28872500.0,0.003208,90073.0,null,4378.639305,250,
2016-12-08,12538.3601716,394,31208200.0,0.003468,38625.0,null,3703.51898,367,
2016-12-09,22075.0288148,398,29981800.0,0.003331,41814.0,null,4303.574945,364,
2016-12-10,23307.8724753,395,29228800.0,0.003248,28807.0,null,3813.00431,359,
2016-12-11,20546.8174033,381,30131800.0,0.003348,17412.0,null,3001.423747,349,
2016-12-12,4700.82495755,378,30960500.0,0.00344,9717.0,null,2420.807463,368,
2016-12-13,12017.6668139,361,30324900.0,0.003369,15639.0,null,2723.280812,345,
2016-12-14,28025.2033261,398,29789100.0,0.00331,24447.0,null,3005.499969,373,
2016-12-15,82059.8784085,454,30606100.0,0.003401,26255.0,null,6715.648053,381,
2016-12-16,48509.1610124,409,30639700.0,0.003404,41678.0,null,3794.541945,372,
2016-12-17,19081.3017016,373,32361600.0,0.003596,32836.0,null,2759.923786,357,
2016-12-18,38728.9525841,439,32641500.0,0.003627,100644.0,null,4942.083878,381,
2016-12-19,198802.055051,494,34382500.0,0.00382,107734.0,null,4731.076498,407,
2016-12-20,11844.5742208,406,33686500.0,0.003743,31798.0,null,3277.250122,387,
2016-12-21,85435.5744171,431,33576900.0,0.003731,60202.0,null,5244.502701,377,
2016-12-22,53714.7012235,424,31440800.0,0.003493,87629.0,null,3581.832641,399,
2016-12-23,44373.8703072,438,32397800.0,0.0036,122783.0,null,4729.026145,396,
2016-12-24,50272.0623626,302,31758500.0,0.003529,99398.0,null,3314.083545,275,
2016-12-25,45138.9399513,247,31938900.0,0.003549,49233.0,null,2589.2786,181,
2016-12-26,10523.8336597,760,32290800.0,0.003588,32883.0,null,5261.260185,412,
2016-12-27,41733.5452066,586,32200200.0,0.003578,80148.0,null,4197.566983,460,
2016-12-28,39743.6124265,436,30591300.0,0.003399,87826.0,null,4417.523116,417,
2016-12-29,80372.7210217,490,32642000.0,0.003627,64921.0,null,4727.032133,420,
2016-12-30,70637.2328142,485,33655500.0,0.00374,101380.0,null,5097.918984,398,
2016-12-31,34985.4607102,437,34136900.0,0.003793,26284.0,null,3713.055514,391,
2017-01-01,116569.525801,414,33087800.0,0.003676,78880.0,null,3957.764592,386,
2017-01-02,64978.8632887,452,31006400.0,0.003445,106864.0,null,5874.070539,398,
2017-01-03,92169.6334494,436,30396000.0,0.003377,70691.0,null,4553.399275,411,
2017-01-04,278004.353965,502,32151100.0,0.003572,347165.0,null,9981.505953,404,
2017-01-05,273006.913316,600,34123700.0,0.003792,566753.0,null,15054.372483,420,
2017-01-06,178879.125178,525,32693700.0,0.003633,184896.0,null,10345.868421,387,
2017-01-07,155311.105399,471,29854700.0,0.003317,289376.0,null,10164.642504,373,
2017-01-08,56748.9384666,444,31574500.0,0.003508,82314.0,null,6186.302512,386,
2017-01-09,120642.980307,433,30815200.0,0.003424,99833.0,null,4355.143035,388,
2017-01-10,63752.2835809,411,32458000.0,0.003606,75660.0,null,3994.406936,387,
2017-01-11,198898.353357,481,32406900.0,0.003601,115847.0,null,8236.389989,391,
2017-01-12,78465.1625243,460,29643500.0,0.003294,104014.0,null,7766.112942,380,
2017-01-13,93209.5336501,443,31385200.0,0.003487,84278.0,null,6216.986587,371,
2017-01-14,106405.164839,455,32410500.0,0.003601,66880.0,null,6272.154905,386,
2017-01-15,61770.3382014,465,33470900.0,0.003719,72802.0,null,4669.663764,397,
2017-01-16,36299.28452,395,33006100.0,0.003667,27101.0,null,4003.894252,379,
2017-01-17,38390.5558896,475,33025300.0,0.003669,106348.0,null,6944.922603,392,
2017-01-18,231973.999738,450,31752200.0,0.003528,84317.0,null,5747.568983,379,
2017-01-19,43298.2451991,415,31962200.0,0.003551,53326.0,null,4171.117923,387,
2017-01-20,52888.9410459,430,32249200.0,0.003583,61333.0,null,5084.363624,383,
2017-01-21,42999.4447715,423,31909200.0,0.003545,46416.0,null,5058.676451,376,
2017-01-22,84204.8672073,434,33176600.0,0.003686,47775.0,null,5356.446018,390,
2017-01-23,58520.3560289,429,33289600.0,0.003699,67803.0,null,4146.502017,387,
2017-01-24,76052.3171898,407,33236100.0,0.003693,69622.0,null,4055.541158,382,
2017-01-25,87461.7488205,511,35127500.0,0.003903,227633.0,null,6571.075877,404,
2017-01-26,327565.13556,668,40937400.0,0.004549,503776.0,null,13492.824995,436,
2017-01-27,341009.002467,678,46780000.0,0.005198,624751.0,null,13669.281418,437,
2017-01-28,67542.0037154,533,44998100.0,0.005,223403.0,null,5575.425926,416,
2017-01-29,68765.6873471,476,43394900.0,0.004822,286060.0,null,6502.548513,399,
2017-01-30,66433.5651356,464,46560200.0,0.005173,99034.0,null,4796.825117,418,
2017-01-31,88856.8270912,535,47246900.0,0.00525,175057.0,null,6227.834772,417,
2017-02-01,108356.931237,536,47197000.0,0.005244,103152.0,null,5639.692207,414,
2017-02-02,172888.437923,560,49383300.0,0.005487,293401.0,null,9426.056041,435,
2017-02-03,300620.520416,583,56648900.0,0.006294,570173.0,null,8366.74566,429,
2017-02-04,550143.056055,564,62546400.0,0.00695,439713.0,null,8690.935278,457,
2017-02-05,166960.792988,608,64686200.0,0.007187,470994.0,null,7318.353358,492,
2017-02-06,216271.799211,576,57508500.0,0.00639,345827.0,null,9355.438802,460,
2017-02-07,247506.650447,542,54395600.0,0.006044,521704.0,null,7695.975192,438,
2017-02-08,150608.453431,524,63324500.0,0.007036,301717.0,null,6441.61997,428,
2017-02-09,128790.38264,516,60055100.0,0.006673,268138.0,null,7349.312512,420,
2017-02-10,84591.2159881,478,56768200.0,0.006308,177550.0,null,6135.35017,409,
2017-02-11,32799.3161684,456,57016000.0,0.006335,180360.0,null,4047.417532,428,
2017-02-12,161422.292344,436,62782200.0,0.006976,231800.0,null,5034.571252,347,
2017-02-13,321940.680827,591,62188800.0,0.00691,254472.0,null,9243.93275,432,
2017-02-14,78706.2166593,603,59411200.0,0.006601,117528.0,null,6722.628299,423,
2017-02-15,98242.3343915,505,60562400.0,0.006729,115753.0,null,5433.355426,434,
2017-02-16,244290.110884,572,63727000.0,0.007081,219826.0,null,9069.373752,440,
2017-02-17,173402.46491,585,63265100.0,0.007029,174473.0,null,7548.178091,448,
2017-02-18,253984.009105,567,64155300.0,0.007128,170619.0,null,8363.129746,454,
2017-02-19,234688.542193,617,61765100.0,0.006863,268886.0,null,7767.640282,456,
2017-02-20,86419.9981592,475,57480300.0,0.006387,161699.0,null,4891.314769,434,
2017-02-21,173642.217476,556,58872000.0,0.006541,170227.0,null,8295.125053,455,
2017-02-22,86316.1732548,471,56762200.0,0.006307,91865.0,null,4468.67022,419,
2017-02-23,53719.8284065,510,57403100.0,0.006378,121469.0,null,5679.242162,412,
2017-02-24,136671.67004,470,61891200.0,0.006877,145516.0,null,5366.060096,424,
2017-02-25,72912.4991762,544,58994400.0,0.006555,148274.0,null,6081.306806,414,
2017-02-26,107527.170685,507,57097300.0,0.006344,84192.0,null,5249.052971,387,
2017-02-27,299975.586856,657,58115300.0,0.006457,101345.0,null,7121.989534,582,
2017-02-28,87663.3950032,463,57693900.0,0.00641,189363.0,null,5404.673782,377,
2017-03-01,249029.422071,591,63121000.0,0.007013,588949.0,null,28916.885927,445,
2017-03-02,443697.907497,581,70867600.0,0.007874,442488.0,null,8713.586543,438,
2017-03-03,641442.866871,721,79174900.0,0.008797,937683.0,null,11603.397703,475,
2017-03-04,345290.537099,565,79956200.0,0.008884,392398.0,null,5501.5,497,
2017-03-05,161021.687991,525,86360400.0,0.009596,711024.0,null,4661.0,460,
2017-03-06,774578.685912,953,99597600.0,0.011066,1425140.0,null,17814.927629,583,
2017-03-07,594228.301566,749,98602200.0,0.010956,625104.0,null,12403.554999,509,
2017-03-08,2287867.89608,831,98702100.0,0.010967,834043.0,null,16302.847343,501,
2017-03-09,285366.338938,611,83721800.0,0.009302,606455.0,null,9684.597145,430,
2017-03-10,320452.969859,599,81923800.0,0.009103,562324.0,null,9840.831358,446,
2017-03-11,374466.700283,619,81563800.0,0.009063,546893.0,null,9632.803117,430,
2017-03-12,674302.859826,722,88559500.0,0.00984,476100.0,null,10052.886921,537,
2017-03-13,1138594.03486,692,89178800.0,0.009909,1096580.0,null,11265.096726,493,
2017-03-14,858997.757458,774,98498700.0,0.010944,701027.0,null,11009.984853,524,
2017-03-15,573795.570384,736,104547000.0,0.011616,497301.0,null,10773.038514,545,
2017-03-16,273118.557923,798,101410000.0,0.011268,640608.0,null,10940.295229,567,
2017-03-17,479303.91649,790,99976500.0,0.011109,829333.0,null,11425.73087,556,
2017-03-18,687638.480452,655,103870000.0,0.011541,930344.0,null,8822.63852,480,
2017-03-19,798074.021365,1087,107514000.0,0.011946,2619470.0,null,22706.799086,597,
2017-03-20,899250.650559,984,146475000.0,0.016275,2312320.0,null,13752.469138,600,
2017-03-21,805447.301286,935,129631000.0,0.014403,1174180.0,null,14585.340124,622,
2017-03-22,973041.51685,945,142286000.0,0.01581,1313950.0,null,14307.405421,669,
2017-03-23,851393.235012,858,146839000.0,0.016316,801946.0,null,12905.6701,602,
2017-03-24,549776.204758,790,134264000.0,0.014918,918205.0,null,456534.641832,598,
2017-03-25,508255.670791,894,125381000.0,0.013931,1267940.0,null,12523.700038,637,
2017-03-26,330751.018354,890,114201000.0,0.012689,602948.0,null,21615.327087,625,
2017-03-27,437864.79859,848,122383000.0,0.013598,647927.0,null,11027.628377,609,
2017-03-28,555124.651098,762,119969000.0,0.01333,440369.0,null,8843.705186,604,
2017-03-29,440958.074612,811,122347000.0,0.013594,648006.0,null,10104.268831,595,
2017-03-30,301803.454511,836,134032000.0,0.014892,496073.0,null,9050.781132,640,
2017-03-31,334641.437664,875,125699000.0,0.013967,691479.0,null,8936.665463,661,
2017-04-01,706846.966475,1010,134287000.0,0.014921,2447890.0,null,15585.462274,641,
2017-04-02,582230.989955,953,157994000.0,0.017555,1424000.0,null,12635.105974,655,
2017-04-03,1205572.59663,1085,145174000.0,0.01613,3046200.0,null,16758.953264,707,
2017-04-04,935356.048438,866,179777000.0,0.019975,1116120.0,null,18009.120842,629,
2017-04-05,326591.077875,758,164592000.0,0.018288,703122.0,null,8666.461785,588,
2017-04-06,567390.822547,795,157325000.0,0.017481,876617.0,null,10343.959569,605,
2017-04-07,316600.356812,745,149323000.0,0.016591,537684.0,null,9034.235484,595,
2017-04-08,339182.368048,725,151344000.0,0.016816,566747.0,null,8790.726647,570,
2017-04-09,461288.799237,1052,166109000.0,0.018457,1427210.0,null,11770.896034,712,
2017-04-10,912716.889691,1047,183982000.0,0.020442,935290.0,null,10901.439257,720,
2017-04-11,449556.063747,872,186548000.0,0.020727,624476.0,null,8793.505947,644,
2017-04-12,290800.285646,787,177420000.0,0.019713,352057.0,null,7639.859031,620,
2017-04-13,465127.346255,830,187240000.0,0.020804,913704.0,null,9121.853952,640,
2017-04-14,540426.752135,856,190834000.0,0.021204,646718.0,null,8653.997017,640,
2017-04-15,1881364.01893,1054,197651000.0,0.021961,3447680.0,null,15010.957944,725,
2017-04-16,530385.506337,965,220588000.0,0.02451,1125710.0,null,11351.926381,690,
2017-04-17,501088.430683,1279,217653000.0,0.024184,1170530.0,null,11142.859178,850,
2017-04-18,1463157.15573,1554,235395000.0,0.026155,1941180.0,null,16475.8272,944,
2017-04-19,3683872.74979,2152,255586000.0,0.028398,11247000.0,null,36404.03458,1107,
2017-04-20,1320619.54548,1267,292522000.0,0.032502,3557250.0,null,15897.582522,805,
2017-04-21,1740133.99998,1148,254881000.0,0.02832,3036720.0,null,40358.040703,798,
2017-04-22,1238481.22755,1195,295305000.0,0.032812,2138240.0,null,11845.550587,848,
2017-04-23,1022408.91253,1054,288788000.0,0.032087,1484040.0,null,12506.987939,768,
2017-04-24,1442462.21758,1017,282409000.0,0.031379,2517040.0,null,59633.232242,765,
2017-04-25,1658492.04289,1419,309660000.0,0.034407,5342870.0,null,16124.364917,932,
2017-04-26,3946741.84346,1983,336824000.0,0.037425,13731300.0,null,30510.880684,1049,
2017-04-27,6607919.19285,2255,449886000.0,0.049987,21176600.0,null,31587.943267,1168,
2017-04-28,1821735.11463,1485,422347000.0,0.046927,7871700.0,null,16819.902123,994,
