date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses
2017-06-15,4252056.87775,12144,253013000.0,0.029258,16126000.0,5079402.03232,577.86568932,16705,
2017-06-16,2318896.09388,11302,252665000.0,0.029201,11606300.0,5066183.60233,471.29586139,15302,
2017-06-17,2109540.23995,11257,255982000.0,0.029578,11553000.0,5112888.72164,505.85070325,15198,
2017-06-18,2464044.07483,10777,245517000.0,0.028342,7980570.0,5084689.40432,425.10618119,14448,
2017-06-19,3157032.71703,10667,241247000.0,0.027832,13410400.0,5124344.6943,576.12509047,14841,
2017-06-20,3747349.83903,11521,244269000.0,0.028166,30053800.0,5109363.80698,597.23999917,15892,
2017-06-21,2867680.23231,11442,241093000.0,0.0278,10474800.0,5077639.57499,513.90220263,15475,
2017-06-22,1816707.01464,10161,236538000.0,0.027247,7216650.0,5100551.52031,567.94484489,14138,
2017-06-23,2913314.28057,9722,225547000.0,0.025981,8348710.0,5077639.57499,526.46666918,13671,
2017-06-24,2750141.42664,9720,248916000.0,0.028649,9640520.0,5089095.54765,475.25472231,13453,
2017-06-25,2351612.79208,9838,228139000.0,0.026258,9136210.0,5101432.74898,456.70921949,13765,
2017-06-26,2407668.77638,10703,196811000.0,0.022652,12132000.0,5079402.03232,574.83538415,15003,
2017-06-27,1714529.20765,10263,174890000.0,0.020129,9335860.0,5060896.23033,497.76429912,14114,
2017-06-28,1816167.75455,10391,182265000.0,0.020917,8019950.0,5125225.92297,394.93884406,14130,
2017-06-29,988034.127246,9923,187184000.0,0.021471,5575670.0,5070589.74566,481.41435416,13264,
2017-06-30,1545198.73552,8927,171323000.0,0.019641,6155650.0,5047840.43989,431.5540494,12168,
2017-07-01,1444488.51569,8915,157210000.0,0.018023,4639140.0,5004416.62837,440.62359274,12067,
2017-07-02,1796396.62968,9278,145971000.0,0.016718,6691810.0,5040143.7887,442.00149705,12708,
2017-07-03,2594435.14016,10379,154237000.0,0.017657,16261000.0,5025330.08808,480.4385167,14009,
2017-07-04,1560901.93375,10504,167024000.0,0.019105,7531650.0,5038401.00039,483.65709571,13871,
2017-07-05,752953.801149,9849,155278000.0,0.017762,2757110.0,5009644.9933,420.85830805,13031,
2017-07-06,1656963.19811,9487,148679000.0,0.017007,8422280.0,5027944.27054,323.87201634,12780,
2017-07-07,1380947.40415,8851,156297000.0,0.017878,5537900.0,5034044.02962,283.39087581,11785,
2017-07-08,1402331.3725,8448,135104000.0,0.015454,3182000.0,5012259.17576,298.69409599,11416,
2017-07-09,953205.145222,8599,138930000.0,0.015892,2645880.0,5014873.35823,302.88530406,11438,
2017-07-10,2082406.70476,9304,128404000.0,0.014688,7447620.0,5054957.48933,365.06850417,12876,
2017-07-11,1991548.35333,9593,87872900.0,0.010051,7065400.0,5020973.11731,486.23453488,13829,
2017-07-12,1527502.59931,9170,97296400.0,0.011129,7557740.0,5054957.48933,489.52266924,12599,
2017-07-13,2640980.67241,9617,117125000.0,0.013397,9343810.0,5032301.24131,349.29780218,12981,
2017-07-14,1900779.63776,8434,103939000.0,0.011889,3850360.0,5037529.60624,264.86490217,11453,
2017-07-15,1084003.02648,8245,93965800.0,0.010748,3288250.0,5037529.60624,260.31217246,11085,
2017-07-16,1092461.95194,8756,86469800.0,0.009891,3169300.0,5036658.21209,317.14532589,11894,
2017-07-17,698551.185639,9139,80978600.0,0.009263,2644120.0,5035786.81793,254.50800557,12333,
2017-07-18,1606633.43879,9611,95238800.0,0.010894,4583540.0,5035786.81793,445.430633,12861,
2017-07-19,940283.587648,9240,99100000.0,0.011336,2879820.0,5035786.81793,369.61024169,12386,
2017-07-20,1884528.33953,9140,91892200.0,0.010511,4336140.0,5045372.15363,404.74890178,12371,
2017-07-21,1586700.71,12666,104337000.0,0.011935,2887610.0,5041886.57701,363.66471451,16586,
2017-07-22,1021549.89077,9008,103682000.0,0.01186,5001090.0,5042757.97117,334.36936753,12185,
2017-07-23,5625896.25007,12021,129322000.0,0.014793,35548100.0,5035786.81793,456.60950738,17248,
2017-07-24,5667901.16123,13833,172638000.0,0.019748,34592400.0,5067157.00749,465.05614658,19269,
2017-07-25,5635311.56979,13184,191703000.0,0.021928,27560100.0,5027944.27054,387.7889482,18655,
2017-07-26,3147696.10747,11718,152301000.0,0.017421,13454700.0,5047114.94194,295.21879699,16039,
2017-07-27,1815717.00443,10713,151995000.0,0.017386,5858360.0,5029687.05885,365.19488191,14688,
2017-07-28,3054849.96781,10595,145364000.0,0.016628,13355000.0,5028815.6647,417.90641039,15167,
2017-07-29,2215786.86917,10074,131452000.0,0.015036,7895490.0,5043629.36532,389.49304567,14155,
2017-07-30,2001435.58014,9644,154718000.0,0.017698,8000370.0,5026365.02549,430.05394663,13828,
2017-07-31,1499176.08647,8992,140485000.0,0.01607,4899760.0,4967524.06546,564.65549047,13265,
2017-08-01,2577542.6965,9620,144225000.0,0.016497,17888600.0,4985619.12277,1018.10491309,14598,
2017-08-02,2538254.38432,10242,166890000.0,0.01909,11991200.0,4959769.0409,838.40607107,15236,
2017-08-03,3639560.2038,8868,163415000.0,0.018693,5962670.0,4987342.46156,2267.89267024,15101,
2017-08-04,2135993.02767,9232,167042000.0,0.019107,7336440.0,4976140.75942,1834.78651663,14770,
2017-08-05,3126976.00213,9398,162009000.0,0.018532,9051140.0,4971832.41244,3099.70113903,14438,
2017-08-06,2552928.50615,9028,174569000.0,0.019968,6076100.0,4988204.13095,1448.20322624,14081,
2017-08-07,4418934.74918,9228,166498000.0,0.019045,7957920.0,4975279.09002,1965.44523355,14978,
2017-08-08,4329723.89851,8210,161028000.0,0.018419,6724040.0,4974417.42063,2202.85224003,13250,
2017-08-09,1612127.70989,7330,169293000.0,0.019365,4998320.0,4986480.79216,1827.25108658,11805,
2017-08-10,3480896.73014,7870,155198000.0,0.017753,9195780.0,4998544.1637,2837.38618951,12510,
2017-08-11,2572893.60063,8508,134940000.0,0.015435,9122630.0,4992512.47793,2682.12630983,12871,
2017-08-12,2585428.34066,8489,149529000.0,0.017104,8909440.0,4991650.80854,2722.04977892,12575,
2017-08-13,1880802.48956,8460,131076000.0,0.014993,8150500.0,5004575.84947,3177.59998285,13443,
2017-08-14,2405283.26072,9908,120092000.0,0.013737,10119500.0,4983895.78398,2539.04670069,14844,
2017-08-15,2860588.80567,10276,103299000.0,0.011816,23623700.0,4986480.79216,2645.90146411,15162,
2017-08-16,1821693.6082,10723,126076000.0,0.014421,11785400.0,4983034.11458,4245.56316008,15862,
2017-08-17,3544002.04602,10479,120427000.0,0.013775,7452780.0,4971832.41244,2970.11463301,15487,
2017-08-18,1180984.79565,10255,114303000.0,0.013075,5002840.0,4962354.04909,3711.58121202,14931,
2017-08-19,3202365.64623,10211,109217000.0,0.012493,5659090.0,4967524.06546,6596.17598056,17176,
2017-08-20,2110741.8136,9137,104434000.0,0.011946,14552300.0,4992512.47793,6806.57327702,15422,
2017-08-21,4043788.18014,10986,134002000.0,0.015328,12570400.0,4985619.12277,6863.7760202,21127,
2017-08-22,1737792.09714,9350,118180000.0,0.013518,6493130.0,4972694.08183,4197.0393398,17480,
2017-08-23,1242744.40365,7828,116122000.0,0.013283,4999350.0,4987342.46156,3810.56107592,13170,
2017-08-24,1458217.82019,8306,114659000.0,0.013116,6974420.0,4973555.75123,2124.83271757,15456,
2017-08-25,1342020.55453,7937,116115000.0,0.013282,3979750.0,4965800.72667,3609.22894943,12511,
2017-08-26,1462800.14438,7129,111876000.0,0.012797,2745300.0,4958045.70211,416.69108565,10373,
2017-08-27,1207525.40916,7220,115281000.0,0.013187,4140480.0,4971832.41244,307.63495394,10637,
2017-08-28,3308482.99757,8145,119046000.0,0.013617,13735400.0,4983895.78398,510.35762048,12459,
2017-08-29,3732169.93578,8709,139446000.0,0.015951,12684400.0,4982172.44519,431.12019887,12983,
2017-08-30,6602050.79534,10113,149309000.0,0.017079,22965400.0,4951960.83408,532.81837299,15576,
2017-08-31,3501201.77252,8958,185556000.0,0.021225,16047900.0,4918050.86901,1631.86501025,16628,
2017-09-01,5841662.0667,9877,166491000.0,0.019044,24280400.0,4906122.1247,5129.51284877,16286,
2017-09-02,5857381.46145,11635,214764000.0,0.024566,45936400.0,4930831.66649,7592.85198379,22718,
2017-09-03,7334669.45755,8154,191100000.0,0.021859,16744800.0,4935091.93232,713.13532703,12174,
2017-09-04,9166857.51227,10352,219858000.0,0.025149,21874300.0,4927423.45383,412.54330851,15167,
2017-09-05,2861829.94416,8931,168104000.0,0.019229,11616300.0,4751048.44865,542.273938,12939,
2017-09-06,2033692.44852,8708,173678000.0,0.019867,8636510.0,4934239.87915,802.27790551,12502,
2017-09-07,8152146.60483,7903,169079000.0,0.019341,8566660.0,4914642.65635,370.85838772,11584,
2017-09-08,1973511.71874,7585,158421000.0,0.018121,6853250.0,4935091.93232,408.96379896,11346,
2017-09-09,902366.974117,6829,143612000.0,0.016427,2152570.0,4907826.23103,373.49376317,10230,
2017-09-10,3212098.50589,6868,141592000.0,0.016196,5309740.0,4814100.38287,170.34416707,10344,
2017-09-11,3527463.09006,8237,133458000.0,0.015266,16343900.0,4897601.59305,450.67645113,12343,
2017-09-12,4587851.36247,8386,153256000.0,0.01753,15090100.0,4972582.27158,542.82817085,12799,
2017-09-13,1553120.95311,7520,141429000.0,0.016178,4333320.0,4909530.33736,351.57921986,11548,
2017-09-14,2431589.68303,7840,128811000.0,0.014734,4936060.0,4941056.30447,474.62200628,11517,
2017-09-15,2459612.39692,8303,96789300.0,0.011071,6299060.0,4899305.69938,496.51888725,12506,
2017-09-16,778091.250102,6539,110057000.0,0.012589,2424040.0,4900157.75255,424.88063121,10301,
2017-09-17,563199.174581,6444,108503000.0,0.012411,1819580.0,4909530.33736,365.32302583,9701,
2017-09-18,1283875.9682,7159,106461000.0,0.012178,5208170.0,4946168.62346,265.06551436,11138,
2017-09-19,1715060.55113,7207,128437000.0,0.014692,3903000.0,4910382.39053,371.12121447,10593,
2017-09-20,1866815.01753,7036,122481000.0,0.01401,3851380.0,4948724.78296,305.82384392,10112,
2017-09-21,1365843.10086,6848,129336000.0,0.014794,3061100.0,4916346.76268,365.4068414,10623,
2017-09-22,734760.957348,6784,110559000.0,0.012646,1901320.0,4920607.02851,344.75731669,9708,
2017-09-23,487006.440302,5915,110402000.0,0.012629,1480840.0,4914642.65635,256.35992465,8695,
2017-09-24,714156.946661,6601,119307000.0,0.013647,2410550.0,4937648.09181,426.37545477,9727,
2017-09-25,742217.763099,7264,117968000.0,0.013494,2313920.0,4924015.24117,318.23988051,10541,
2017-09-26,851275.245629,6946,124202000.0,0.014207,2522420.0,4934239.87915,279.73922453,10246,
2017-09-27,647134.139574,6806,125672000.0,0.014375,3174900.0,4924867.29434,434.87173578,10149,
2017-09-28,979325.628102,7381,137316000.0,0.015707,3385570.0,4927423.45383,293.7614803,11003,
2017-09-29,1026798.82444,7021,132123000.0,0.015113,2565040.0,4918002.67687,276.97424797,10906,
2017-09-30,763705.013931,7068,129240000.0,0.014783,2148290.0,4873275.9523,229.16872346,9936,
2017-10-01,5385000.47805,9053,137636000.0,0.015744,25260400.0,4874118.49655,557.48121907,13774,
2017-10-02,5223158.38995,8485,158066000.0,0.018081,21476400.0,4855582.52301,700.27341314,13464,
2017-10-03,2295644.95586,7195,139303000.0,0.015934,8489900.0,4863165.42127,383.08428809,11794,
2017-10-04,1033284.06328,7162,121710000.0,0.013922,3064020.0,4854739.97876,350.54819239,10883,
2017-10-05,1221704.09831,7285,118663000.0,0.013574,4145800.0,4922143.5189,321.89863424,10624,
2017-10-06,1428494.18827,7009,117297000.0,0.013417,3196810.0,4875803.58505,370.19085948,10779,
2017-10-07,722098.213554,6984,119983000.0,0.013725,2189780.0,4880858.85056,328.4673387,11110,
2017-10-08,1725703.04868,7193,116956000.0,0.013378,3835000.0,4872433.40804,344.14695812,10347,
2017-10-09,1262071.61,7246,103483000.0,0.011837,4568850.0,4980279.07227,342.28410599,10673,
2017-10-10,1007113.58356,7475,98137300.0,0.011226,2844720.0,4872433.40804,345.11821485,10817,
2017-10-11,1426966.55638,7040,102676000.0,0.011745,2141030.0,4888441.74883,216.7909523,9848,
2017-10-12,1585719.37807,7413,100546000.0,0.011501,4838060.0,4863165.42127,175.31867174,10646,
2017-10-13,1500816.52969,7732,88996400.0,0.01018,4675450.0,4889284.29308,232.18587655,11687,
2017-10-14,889833.456672,7139,87528100.0,0.010012,2515200.0,4877488.67355,183.88333321,10007,
2017-10-15,715943.84692,6403,81851700.0,0.009363,1906730.0,4872433.40804,214.81786004,9217,
2017-10-16,4318973.35782,9311,80361500.0,0.009192,17174900.0,4895182.10284,383.7516069,15344,
2017-10-17,2065686.71684,8724,89985800.0,0.010293,5918390.0,4862322.87702,331.86212128,13177,
2017-10-18,1839563.71887,7640,89362100.0,0.010222,3176410.0,4880858.85056,259.25053769,10683,
2017-10-19,1243064.47891,7441,90610400.0,0.010365,2327090.0,4895182.10284,364.90342835,11095,
2017-10-20,2679421.84327,7625,85784600.0,0.009813,3231270.0,4889284.29308,391.16345901,11333,
2017-10-21,1783894.28879,7500,81654700.0,0.00934,2765030.0,4874118.49655,416.24781889,10481,
2017-10-22,1356484.85566,8533,75468800.0,0.008633,2924630.0,4877488.67355,361.93705163,11449,
2017-10-23,1238817.72116,8836,76851500.0,0.008791,1848320.0,4895182.10284,443.65984778,11945,
2017-10-24,2922121.114,9956,72740400.0,0.008321,5705650.0,4912875.53213,420.85214333,13463,
2017-10-25,1076058.74559,8595,88331600.0,0.009494,1866380.0,4927198.78441,477.86895397,11460,
2017-10-26,836162.278178,8372,86481100.0,0.00929,1724600.0,4986176.88203,423.5216424,11087,
2017-10-27,1404262.49646,8884,83293200.0,0.008943,2320400.0,4921300.97465,551.72474111,11660,
2017-10-28,549623.441509,7737,86992800.0,0.009335,1178030.0,4912875.53213,309.26500583,10287,
2017-10-29,795098.836845,8142,85154900.0,0.009133,1899000.0,4929653.72245,423.79326107,11140,
2017-10-30,933377.561891,8456,85531200.0,0.009169,1291060.0,4853048.99244,326.82123573,11566,
2017-10-31,956282.323463,8525,86624300.0,0.009281,2536530.0,4842218.15349,526.17801405,13679,
2017-11-01,1183370.9585,8843,84583700.0,0.009058,2181760.0,4851382.70953,468.97159612,15918,
2017-11-02,1929705.49525,9234,77068100.0,0.008249,4243580.0,4856381.55827,466.00273905,12919,
2017-11-03,1786913.3422,8320,73541800.0,0.007867,2520200.0,4873877.52889,348.91129868,11308,
2017-11-04,1256885.78709,8196,82754400.0,0.008848,2450970.0,4833053.59745,351.15166233,11135,
2017-11-05,461259.144355,7825,79370200.0,0.008482,1241550.0,4907203.18721,468.86821516,10384,
2017-11-06,1632646.1572,8494,80018300.0,0.008547,3054800.0,4848883.28515,601.88230919,11577,
2017-11-07,752191.272907,7859,80426100.0,0.008586,1726430.0,4868045.53868,579.95834289,10705,
2017-11-08,1302926.7341,8542,79641200.0,0.008497,4838260.0,4841385.01203,611.63922944,11853,
2017-11-09,3456353.46141,9086,88229500.0,0.009409,8959570.0,4871378.10452,522.05773998,13316,
2017-11-10,2765978.73642,8541,102726000.0,0.010949,5150060.0,4856381.55827,550.70163955,11980,
2017-11-11,889444.450732,7827,83781200.0,0.008925,3181620.0,4836386.16328,550.2674427,10753,
2017-11-12,1831780.27465,7577,83572700.0,0.008899,4119280.0,4852215.85098,319.11024784,10798,
2017-11-13,772633.302994,7582,71407100.0,0.007599,2309150.0,4848050.14369,246.33061656,10749,
2017-11-14,962703.53225,7621,80531400.0,0.008566,2806410.0,4827221.60725,277.81488945,10545,
2017-11-15,1108126.28835,7136,86644900.0,0.009211,3096580.0,4885541.5093,295.32603034,9881,
2017-11-16,2007004.77445,6770,85969000.0,0.009135,2641330.0,4833053.59745,283.43721573,9444,
2017-11-17,1361505.62839,6328,89110900.0,0.009464,2325530.0,4848883.28515,636.41537738,8758,
2017-11-18,1881521.87235,6229,85806700.0,0.009108,2368340.0,4837219.30474,685.06717528,8702,
2017-11-19,836948.937227,6107,84831300.0,0.009,2551910.0,4801394.22205,513.3816929,8518,
2017-11-20,546505.427001,5896,85713700.0,0.009089,1678270.0,4819723.33413,593.43387104,8446,
2017-11-21,906538.061025,5706,83202100.0,0.008818,2838900.0,4837219.30474,663.50215983,8540,
2017-11-22,1247991.09449,6247,85732300.0,0.009082,3071400.0,4850549.56807,583.49811831,8960,
2017-11-23,1081786.76826,6327,91242600.0,0.00966,2362370.0,4823889.04141,534.04105059,9198,
2017-11-24,1541195.58687,6260,88127400.0,0.009326,6130750.0,4810558.77809,390.74180087,9182,
2017-11-25,1162934.00313,6666,94983800.0,0.010046,5238590.0,4843051.29495,501.08441987,9523,
2017-11-26,1200363.1386,7278,97717700.0,0.01033,3637670.0,4831387.31454,553.04449395,10206,
2017-11-27,1491715.61424,7978,102800000.0,0.010862,5518860.0,4842218.15349,382.93718522,11345,
2017-11-28,2489970.29956,8372,111393000.0,0.011764,7383800.0,4865946.18884,573.86684712,11896,
2017-11-29,4789845.90963,8600,125279000.0,0.013223,7947220.0,4812070.46322,558.31857387,12592,
2017-11-30,2036573.00448,7200,108910000.0,0.01149,3391660.0,4763463.69086,447.04768936,10163,
2017-12-01,1611680.9639,7020,107542000.0,0.01134,2544800.0,4792298.21684,253.35597087,10200,
2017-12-02,1247805.24505,6795,116199000.0,0.012246,2684510.0,4797241.27843,358.43100424,9959,
2017-12-03,2328487.96956,7711,118901000.0,0.012525,7728600.0,4800536.65283,274.48847962,11518,
2017-12-04,6403462.17038,9682,130172000.0,0.013705,28272100.0,4808775.08882,357.82734239,14918,
2017-12-05,3384025.15094,8385,166664000.0,0.017538,12511300.0,4762639.84726,336.15223344,12689,
2017-12-06,2501159.4802,8037,148519000.0,0.015621,9972660.0,4798888.96563,410.53680338,12012,
2017-12-07,3578236.77886,8681,152365000.0,0.016018,15873300.0,4756872.94207,302.21121244,13087,
2017-12-08,4075360.43967,8375,135940000.0,0.014284,9999170.0,4757696.78567,312.21326985,12419,
2017-12-09,2428684.54613,8226,135230000.0,0.014202,8679180.0,4764287.53446,349.48537155,12125,
2017-12-10,3674088.70922,8055,138361000.0,0.014524,4980600.0,4785707.46804,301.80711864,11507,
2017-12-11,1522921.49384,7872,122895000.0,0.012894,5295290.0,4760168.31647,268.25275909,11712,
2017-12-12,3410625.31238,7666,136470000.0,0.014311,8566420.0,4769230.59606,269.55890243,12079,
2017-12-13,3560459.41614,7861,150572000.0,0.015782,9236440.0,4740396.07008,317.60264873,12532,
2017-12-14,8461754.83264,9110,147750000.0,0.015478,32558800.0,4760992.16007,290.32806041,14666,
2017-12-15,9840078.0453,8824,202846000.0,0.02124,24601900.0,4754401.41127,367.11129633,14063,
2017-12-16,14360282.36,9320,198056000.0,0.020728,46015300.0,4771702.12686,290.48275374,15185,
2017-12-17,29965653.0188,14938,298145000.0,0.031187,157847000.0,4749458.34968,685.54026865,25436,
2017-12-18,19115692.3632,12671,347902000.0,0.036373,62766500.0,4759344.47287,312.84722866,20753,
2017-12-19,18316230.3505,12425,356274000.0,0.03723,69963700.0,4777469.03205,277.28648218,20464,
2017-12-20,25809487.8858,15106,384873000.0,0.040199,103059000.0,4779116.71925,735.96962812,24893,
2017-12-21,26924009.6485,15540,486509000.0,0.050789,75978200.0,4755225.25487,545.39908122,26152,
2017-12-22,14841212.3008,13109,476623000.0,0.049732,41536100.0,4714856.91851,622.82725542,22161,
2017-12-23,52225190.9813,19129,404624000.0,0.042199,226261000.0,4806303.55802,725.80436439,34773,
2017-12-24,55158868.3669,17385,675201000.0,0.070382,125305000.0,4743691.44448,882.46223604,52209,
2017-12-25,53360677.5951,18116,818574000.0,0.085285,93801500.0,4773349.81405,1004.3967481,38866,
2017-12-26,158165335.598,41040,623239000.0,0.064902,96599900.0,4767582.90886,1193.6864973,52673,
2017-12-27,154521353.336,34336,645912000.0,0.067229,62377800.0,4797241.27843,796.13572283,46830,
2017-12-28,75475103.8775,26957,622959000.0,0.064808,34190500.0,4782412.09365,720.17473296,38220,
2017-12-29,48450650.7301,26210,568130000.0,0.059074,39750200.0,4711534.91747,844.80620816,39223,
2017-12-30,34700763.5805,26268,646862000.0,0.067228,47014800.0,4768143.55089,790.76587059,37700,
2017-12-31,16174548.7036,18995,660635000.0,0.068625,49734600.0,4734742.9212,678.15302545,29074,
2018-01-01,38333196.7681,19089,681700000.0,0.070779,25680600.0,4702156.94101,572.61699155,28971,
2018-01-02,73058435.6806,21955,673331000.0,0.069876,54081500.0,4729855.02417,710.62209979,33422,
2018-01-03,186692602.118,50378,637068000.0,0.06608,69436000.0,4751035.91129,876.72015148,65362,
2018-01-04,164358171.298,43619,773857000.0,0.080229,179759000.0,4733113.62219,899.09001455,63220,
2018-01-05,137362859.505,44339,920234000.0,0.095358,192553000.0,4707859.48755,716.53750431,62460,
2018-01-06,153762832.981,33034,1111440000.0,0.115115,173443000.0,4729040.37467,648.57836591,49493,
2018-01-07,245267979.491,42512,1222350000.0,0.126541,85568900.0,4711932.73507,843.82781902,62469,
2018-01-08,80071694.2253,28393,1227590000.0,0.127021,83133900.0,4737186.86971,622.27620187,47742,
2018-01-09,105448331.166,31415,1116730000.0,0.115493,64104300.0,4730669.67368,611.25907324,48540,
2018-01-10,111836046.109,26912,1080220000.0,0.111662,79983500.0,4713562.03408,630.34214499,42406,
2018-01-11,43926520.0082,19636,1066090000.0,0.110149,45121700.0,4739630.81823,246.28953347,36805,
2018-01-12,27525929.6131,15866,907496000.0,0.093717,29030200.0,4726596.42615,201.96656578,26764,
2018-01-13,44853974.1073,27065,998393000.0,0.103053,25761300.0,4717635.2816,522.81203612,36359,
2018-01-14,59767462.4027,36339,988634000.0,0.101996,20012900.0,4694825.09547,688.71845333,46992,
2018-01-15,90069419.8825,42373,897455000.0,0.092545,27889700.0,4759182.40634,685.42861235,54870,
2018-01-16,91536897.8288,40939,827351000.0,0.085274,42617800.0,4698898.34299,799.84743538,53698,
2018-01-17,16442895.5032,41409,570166000.0,0.058738,31095800.0,4733113.62219,702.09466858,52436,
2018-01-18,56944852.7996,38236,594474000.0,0.061212,28260400.0,4739630.81823,1129.01276029,49367,
2018-01-19,19427005.4037,42492,620700000.0,0.063881,19232400.0,4720079.23012,694.87517329,52786,
2018-01-20,8803705.7306,25146,605105000.0,0.062246,16644300.0,4737186.86971,651.01687109,34076,
2018-01-21,76080686.0506,30426,666329000.0,0.068511,14206800.0,4705415.53903,655.71467568,39517,
2018-01-22,109798808.854,33256,552453000.0,0.056775,12059300.0,4732298.97269,915.54886058,42321,
2018-01-23,10173290.1011,16898,518649000.0,0.053275,12700100.0,4718449.93111,308.34185037,24538,
2018-01-24,7970333.14078,11655,535677000.0,0.054997,13325400.0,4720079.23012,303.15975471,18057,
2018-01-25,6725622.5837,17597,569764000.0,0.058468,10194400.0,4738816.16872,669.26126622,24833,
2018-01-26,7116153.67435,22983,548500000.0,0.056259,9074170.0,4727411.07566,466.43008835,30724,
2018-01-27,6931118.19164,22330,534521000.0,0.054799,12033800.0,4711932.73507,374.67845358,30697,
2018-01-28,6898568.1573,22784,586832000.0,0.060133,18214900.0,4663961.41465,1030.70939566,31916,
2018-01-29,6793101.51417,22014,636908000.0,0.065233,22635200.0,4691569.88635,3623.05711576,30411,
2018-01-30,8109203.48294,21410,605751000.0,0.062012,12622100.0,4643236.40538,822.58811563,29789,
2018-01-31,13426107.841,27804,495851000.0,0.050737,10773500.0,4669014.2619,860.53767089,36154,
2018-02-01,9673478.11323,18910,520339000.0,0.053217,10311400.0,4671430.93594,640.18920637,26708,
2018-02-02,11275169.468,20258,427999000.0,0.043752,10603000.0,4648069.75347,1370.66309545,28317,
2018-02-03,3160161.42041,18001,412922000.0,0.042191,5807230.0,4667403.14586,679.60410522,25267,
2018-02-04,4220907.29192,17620,425681000.0,0.043474,5166060.0,4656125.33364,937.67484393,24400,
2018-02-05,23534394.5049,16038,354705000.0,0.036208,7901010.0,4649680.86951,1242.60709783,24341,
2018-02-06,4665364.2061,10231,261647000.0,0.026696,8080540.0,4647264.19546,566.45944282,16002,
2018-02-07,3263917.15996,16952,318448000.0,0.032476,5452160.0,4663375.35578,582.76881315,23387,
2018-02-08,1598579.38154,20434,295193000.0,0.03009,3149590.0,4666597.58785,579.70672664,26955,
2018-02-09,2626104.76528,22838,324745000.0,0.033087,8434850.0,4673042.05198,872.5064416,29687,
2018-02-10,2669549.43733,22761,382255000.0,0.038928,6416990.0,4648069.75347,1034.08507901,30094,
2018-02-11,4055595.44932,22627,356969000.0,0.036335,3333350.0,4673042.05198,3019.62664309,35083,
2018-02-12,2385846.4233,21005,328533000.0,0.033425,3263460.0,4658542.00768,352.82186126,28276,
2018-02-13,2994775.70876,23130,369314000.0,0.037556,3532400.0,4654514.2176,364.03452464,29925,
2018-02-14,2154115.85498,20895,347686000.0,0.03534,5449500.0,4664180.9138,389.57115963,28038,
2018-02-15,6559703.40354,23162,414134000.0,0.042075,7854180.0,4663375.35578,461.10121153,30460,
2018-02-16,6222048.8843,22616,426558000.0,0.043316,4329510.0,4669819.81991,598.67326987,29914,
2018-02-17,6284715.58248,18086,433574000.0,0.044008,8647620.0,4654514.2176,632.99530382,26286,
2018-02-18,3162919.24572,8862,482032000.0,0.048906,4765930.0,4667403.14586,173.72682186,14178,
2018-02-19,4566766.20157,11159,422501000.0,0.042843,5187730.0,4684319.8642,284.10215649,16131,
2018-02-20,3467324.67697,9775,434822000.0,0.044072,7714550.0,4652903.10157,738.12787892,15434,
2018-02-21,4491653.69711,10926,387632000.0,0.03927,5419810.0,4674653.16801,237.55829963,16048,
2018-02-22,121617685.959,10217,366110000.0,0.037072,4783060.0,4676264.28404,265.83661928,15109,
2018-02-23,28302254.0713,9562,323135000.0,0.032705,3940420.0,4701236.58254,312.24382044,14655,
2018-02-24,1989131.36514,8494,334287000.0,0.033818,2803500.0,4671430.93594,213.29400963,13120,
2018-02-25,2535027.21846,10351,318931000.0,0.032249,3182620.0,4669014.2619,706.28387652,14983,
2018-02-26,2302395.19907,9568,335732000.0,0.033932,3662050.0,4681903.19015,1205.88481745,14169,
2018-02-27,1941404.55287,8723,355453000.0,0.035908,3948000.0,4693559.87241,1210.10849623,13296,
2018-02-28,2032447.37108,8586,364137000.0,0.036768,2961010.0,4606552.67883,304.72939311,13133,
2018-03-01,2774991.857,9388,320460000.0,0.032343,7433250.0,4627263.44653,392.21823406,13992,
2018-03-02,1594155.13743,8723,359711000.0,0.036287,4526580.0,4632042.85446,347.6900276,12881,
2018-03-03,3281958.65169,9417,357163000.0,0.036013,3778450.0,4624077.17458,318.99137492,13392,
2018-03-04,2604159.9439,9101,347759000.0,0.035049,2802420.0,4617704.63067,443.14219654,13091,
2018-03-05,2546363.55891,9316,353192000.0,0.03558,3065310.0,4639211.96636,293.64182325,13578,
2018-03-06,3264332.22151,9664,341353000.0,0.034371,2659290.0,4628856.58251,281.0485564,13506,
2018-03-07,2769543.81152,8602,309042000.0,0.031103,4314090.0,4608145.8148,290.41066649,12796,
2018-03-08,2181047.35219,9558,275868000.0,0.027752,2348080.0,4654346.75815,293.77704939,14262,
2018-03-09,4584892.47973,9033,264482000.0,0.026594,2585470.0,4636822.2624,356.81020371,13349,
2018-03-10,3183345.81659,8814,255539000.0,0.025683,1471850.0,4619297.76665,311.6877911,12936,
2018-03-11,990580.972537,8669,242446000.0,0.024355,1486700.0,4622484.0386,224.58535695,12503,
2018-03-12,4065678.17946,8921,261864000.0,0.026294,6789180.0,4622484.0386,234.38238055,19652,
2018-03-13,1451455.34099,8624,271079000.0,0.027206,1994580.0,4654346.75815,149.94443357,12439,
2018-03-14,1416119.69924,8352,261050000.0,0.026188,2044320.0,4636822.2624,272.33153628,12686,
